ident,type,name,latitude_deg,longitude_deg,municipality 
US-6064,closed,West Lane Airport,38.01322,-121.28869,Stockton
US-6065,closed,Jackson Ranch Airport,41.47993,-122.41349,Weed
US-6096,closed,Skyline / Perkins Airport,38.54334,-121.39825,Sacramento
US-6097,closed,Reed Army Airfield,38.51748,-121.39682,Sacramento
US-6098,closed,Del Paso / Lindbergh Airport,38.63794,-121.39154,Sacramento
US-6099,closed,North Sacramento Airport,38.62489,-121.4641,Sacramento
US-6100,closed,Fair Oaks Airport,38.60802,-121.26697,Rancho Cordova
US-6101,closed,Jensen Airport,38.51003,-121.50509,Sacramento
US-6155,small_airport,Five Points Airport,36.42548,-120.1034,Five Points
US-6183,closed,Cole Airstrip,42.00084,-122.64161,Hornbrook
US-6184,closed,Skyridge Airport,38.88024,-121.07212,Auburn
US-6185,closed,Fair Oaks Airport / Phoenix Field,38.65688,-121.21984,Fair Oaks
US-6186,heliport,Sutter Delta Medical Center Heliport,37.98361,-121.80152,Antioch
US-6188,closed,Rio Vista Airport (1952),38.17056,-121.68784,Rio Vista
US-6222,small_airport,Leese Airport,41.87532,-122.41478,Montague
US-6250,heliport,Alder Springs Forest Service Heliport,39.65092,-122.72652,Elk Creek
US-6251,small_airport,Elk Creek Airport,39.59483,-122.56487,Elk Creek
US-6252,small_airport,Butler Airport,39.5857,-122.58237,Elk Creek
US-6253,closed,Wild Horse Ranch Airport,40.31771,-122.79805,Platina
US-6254,small_airport,Stonyford Airport,39.36099,-122.57941,Stonyford
US-6255,small_airport,Montgomery Creek Airport,39.40638,-122.50112,Stonyford
US-6294,heliport,Golden Oak Ranch Heliport,34.3834,-118.46875,Santa Clarita
US-6295,heliport,Montecito Ranch Private Heliport,34.41918,-119.58493,Carpinteria
US-6296,closed,Cal-Aero Port,32.84411,-115.55694,Imperial
US-6303,closed,Washington Hospital Heliport,37.55643,-121.97826,Fremont
US-6304,heliport,Rancho Escondido Heliport,37.62386,-121.6992,Livermore
US-6305,heliport,Landells Heliport,33.92264,-116.45348,Desert Hot Springs
US-6307,closed,Hamilton Ranch Airport,37.3708,-121.46941,Livermore
US-6309,heliport,Santa Paula Hospital Heliport,34.36601,-119.06421,Santa Paula
US-6371,closed,Los Angeles Fire Department Station 88 Heliport,34.162966,-118.46808,Sherman Oaks
US-6510,small_airport,Dry Lake Airport,41.67554,-121.26808,Tulelake
US-6517,small_airport,Black Mountain Open Space Gliderport,32.98795,-117.12226,San Diego
US-6518,heliport,Cameron Fire Station Heliport,32.72041,-116.46468,Pine Valley
US-6557,heliport,Thirst Hill Heliport,32.8833,-118.45121,San Clemente Island
US-6567,small_airport,Ship Ashore Airport,41.93628,-124.18942,Smith River
US-6578,closed,Kettenpom Airport,40.16097,-123.46385,Zenia
US-6613,heliport,Wildrose Ranger Station Heliport,36.2653,-117.18292,Death Valley
US-6615,small_airport,Belcher Airport,38.76993,-122.5559,Middletown
US-6664,heliport,Golden Acorn Plaza Heliport,32.70376,-116.35715,Campo
US-6675,heliport,US Border Patrol Boulevard Heliport,32.68334,-116.29272,Boulevard
US-6687,small_airport,Earthquake Valley Glider Landing Zone,33.05897,-116.4207,Julian
US-6688,small_airport,Coyote Canyon Airport,33.32817,-116.37135,Borrego Springs
US-6689,small_airport,Blair Valley Landing Field,33.0325,-116.40269,Julian
US-6690,small_airport,Little Blair Valley Landing Field,33.02664,-116.3886,Julian
US-6691,closed,Naval Auxiliary Air Station Salton Sea,33.19351,-115.86565,Salton City
US-6692,closed,Little Dixie Airport,35.48893,-117.95616,Inyokern
US-6693,small_airport,South Coles Levee Oilfield Airport,35.262,-119.26404,Bakersfield
US-6694,closed,Oropeza Airport,33.4381,-116.88491,Aguanga
US-6695,heliport,Saint Andrews Abbey Heliport,34.45517,-117.87341,Valyermo
US-6696,heliport,Hyundai Motor Group California Proving Grounds Heliport,35.05544,-118.01914,California City
US-6697,small_airport,Hewitson-McGlishaw Ranch Airport,35.84088,-119.98173,Avenal
US-6698,closed,Badger Hill Airport,35.83793,-119.94584,Avenal
US-6699,small_airport,Stamoules Airport,36.72905,-120.47083,Mendota
US-6700,closed,Whitesbridge Airport,36.73822,-120.42358,Mendota
US-6701,small_airport,Goldenrod Airport,36.81334,-120.04077,Kerman
US-6702,closed,Airaya Airport,37.90045,-121.65536,Brentwood
US-6703,closed,McCauley Estate Airport,37.95118,-121.65034,Brentwood
US-6704,closed,Black Airport,35.98628,-120.10897,Avenal
US-6705,small_airport,Ranchita 2608 Airport,33.20531,-116.51319,Ranchita
US-6706,small_airport,Mariposa Airport,33.13499,-116.13708,Borrego Springs
US-6707,small_airport,Broadway Airport,33.10486,-116.04788,Borrego Springs
US-6775,heliport,Santa Clarita Valley Sheriff's Station Heliport,34.40842,-118.50442,Santa Clarita
US-6797,heliport,Los Angeles County Sheriff Lynwood Heliport,33.92746,-118.22944,Lynwood
US-6798,heliport,Edmund D Edelman Children's Courthouse Heliport,34.05802,-118.1667,Monterey Park
US-6799,heliport,Los Angeles County Sheriff Lancaster Station Heliport,34.70029,-118.13805,Lancaster
US-6850,small_airport,Condit Airport,34.53393,-116.87808,Lucerne Valley
US-6851,small_airport,Mayo Airport,34.29217,-116.37605,Landers
US-6852,small_airport,Warren Airport,34.36688,-116.53189,Landers
US-6896,small_airport,San Clemente Rancho Airport,36.4097,-121.72911,Carmel-by-the-Sea
US-6949,closed,Hi Hi Sky Ranch,33.19831,-117.34693,Oceanside
US-6967,closed,Barnes Airfield,34.86419,-117.96492,Rosamond
US-6968,closed,Rancho Grande Airport,34.53473,-119.21492,Ojai
US-6969,small_airport,Upper Hartman Ranch Airport,34.610164,-119.382334,Ojai
US-6970,small_airport,Cuaslui Creek Airport,34.78462,-120.18502,Santa Maria
US-6971,heliport,Lebec Heliport,34.81107,-118.88781,Lebec
US-6972,small_airport,Porter Ranch Airport,35.13192,-120.35665,Arroyo Grande
US-6973,small_airport,Pozo Airport,35.30181,-120.36211,Santa Margarita
US-6974,small_airport,Leffler Ag Services Airport,35.29903,-120.42266,Santa Margarita
US-6975,small_airport,Bean Canyon Airport,35.31172,-120.33956,Santa Margarita
US-6976,small_airport,Wilson Creek Airport,35.39428,-120.416,Creston
US-6977,small_airport,Katacreek Airport,35.4529,-120.476,Creston
US-6978,small_airport,Double L Ranch Airport,35.28597,-120.31308,Santa Margarita
US-6979,small_airport,Italian Bar Airport,37.16506,-119.4569,North Fork
US-6980,small_airport,Gordon Gulch Airport,35.74478,-118.85077,Woody
US-6982,heliport,Poso Fire Station Helipad,35.80661,-118.63364,Posey
US-7002,heliport,Naylor Place Heliport,34.58915,-118.70306,Castaic
US-7009,heliport,Ira J Chrisman Pumping Plant Helipad,35.01604,-118.979863,Bakersfield
US-7010,heliport,Edmonston Pumping Plant Helipad,34.94493,-118.82542,Arvin
US-7011,heliport,Los Angeles County Fire Department Del Valle Regional Training Center Heliport 143A,34.43106,-118.66599,Castaic
US-7012,heliport,Pomona Farming Heliport,35.04953,-119.07389,Bakersfield
US-7013,small_airport,Jeffrey Brown Airport,37.64926,-121.37479,Tracy
US-7021,heliport,Buena Vista Pumping Plant Helipad,35.160179,-119.346848,Maricopa
US-7022,small_airport,Pilibos Ranch Airport,36.67868,-120.50965,Mendota
US-7035,heliport,Dumont Dunes Heliport,35.69526,-116.24097,Baker
US-7099,heliport,Laguna Seca Raceway Heliport,36.586191,-121.75979,Salinas
US-7111,balloonport,Great Park Balloon Ride,33.6726,-117.7431,Irvine
US-7117,small_airport,Clark Ranch Airport,39.6692,-123.47953,Laytonville
US-7118,heliport,Cal Fire Laytonville Fire Station Heliport,39.70267,-123.48628,Laytonville
US-7119,small_airport,Capell Valley Airport,38.46194,-122.19456,Napa
US-7150,heliport,OneLegacy Helistop,34.12885,-117.927658,Azusa
US-7164,closed,Holtsmans Airport,38.689446,-121.524131,Rio Linda
US-7165,heliport,VA Medical Center Livermore Heliport,37.6271,-121.75961,Livermore
US-7166,closed,Davis Airport,35.61022,-117.67256,Ridgecrest
US-7167,closed,Rosamond West Airstrip,34.87194,-118.22307,Rosamond
US-7168,small_airport,Werner Airport,34.92876,-118.19864,Rosamond
US-7173,heliport,Butte Meadows Heliport,40.08107,-121.55278,Butte Meadows
US-7174,heliport,Feather River Hospital Heliport,39.75836,-121.57007,Paradise
US-7176,heliport,Air Force Research Laboratory Heliport,34.92597,-117.69473,Boron
US-7179,heliport,Round Mountain Substation Heliport,40.80885,-121.93626,Round Mountain
US-7180,heliport,Cal Fire Manton Heliport,40.43347,-121.8747,Manton
US-7181,heliport,Anselmo Heliport,40.51487,-121.9981,Shingletown
US-7186,heliport,Old Station Helibase,40.66875,-121.41966,Old Station
US-7187,heliport,Shasta County Fire Department Company 12 Heliport,40.67636,-121.42791,Old Station
US-7241,closed,Coalinga Airport (1936),36.158043,-120.360117,
US-7269,heliport,Skyline Helipad,37.84417,-122.19627,Oakland
US-7270,heliport,Oak Valley Hospital Heliport,37.75695,-120.86216,Oakdale
US-7271,heliport,Hites Cove Emergency Helicopter Landing Area,37.59509,-119.8462,Mariposa
US-7272,heliport,Russel K. Ryan Heliport,36.00546,-121.237,Jolon
US-7273,heliport,Balderson Station Heliport,38.93388,-120.75828,Georgetown
US-7274,heliport,Sand Bar Flat Heliport,38.186033,-120.150588,Twain Harte
US-7275,heliport,Strawberry Dam Emergency Helicopter Landing Area,38.20023,-119.98894,Pinecrest
US-7324,closed,South Point Airstrip,33.90909,-120.10352,Santa Rosa Island
US-7336,heliport,SCE Cathedral City Heliport,33.78658,-116.46442,Cathedral City
US-7401,closed,Secret Valley Intermediate Field,40.53496,-120.25192,Litchfield
US-7409,small_airport,Winema Airport,41.33066,-120.53359,Likely
US-7410,closed,Wilsons Field Airport,38.78419,-123.5539,Gualala
US-7513,closed,Homewood Seaplane Base,39.086473,-120.158836,Lake Tahoe
US-7542,heliport,Chukchansi Gold Resort & Casino Heliport,37.21369,-119.7035,Coarsegold
US-7750,closed,Linnville Creek Airport,41.67823,-120.37311,Davis Creek
US-7847,closed,RI San Bernardino G/L Helistop,34.069437,-117.274186,San Bernardino
US-7859,heliport,110 West Ash Building Helipad,32.720252,-117.168605,San Diego
US-7860,heliport,JM Eagle Building Helipad,33.94507,-118.37061,Los Angeles
US-7861,heliport,Richmore Gardens Twin Towers Helipad,34.05893,-118.30239,Los Angeles
US-7862,heliport,825 South Hill Helipad,34.04409,-118.2567,Los Angeles
US-7865,heliport,Lionsgate Estate Heliport,33.41482,-117.22679,Fallbrook
US-7866,heliport,Majorca Vineyards Heliport,33.57362,-117.29187,Murrieta
US-7908,closed,Fort Seward Airport,40.21446,-123.6363,Fort Seward
US-8137,heliport,Big Dalton Dam Emergency Heliport,34.167736,-117.811244,Glendora
US-8138,heliport,San Dimas Dam Emergency Heliport,34.154106,-117.771278,La Verne
US-8157,closed,Downey Heliport,33.923348,-118.126456,Downey
US-8180,heliport,Los Angeles Unified School District Headquarters Helipad,34.05649,-118.25766,Los Angeles
US-8181,heliport,Los Angeles Unified School District North Helipad,34.0576,-118.25602,Los Angeles
US-8186,closed,Lancaster Airport,34.71142,-118.15638,Lancaster
US-8240,closed,Two Rivers Airport,42.5496,-124.06264,Agness
US-8461,heliport,Harbor UCLA Medical Center Interim West Heliport,33.828386,-118.297389,Torrance
US-8505,heliport,Adin Helicopter Base,41.189407,-120.940974,Adin
US-8534,small_airport,Ramirez Airstrip,39.29332,-121.53176,Linda
US-8584,closed,West Field,36.26571,-120.20346,Huron
US-8585,small_airport,Jones Aviation Airport,39.14886,-122.17076,Williams
US-8586,small_airport,Wheeler Ridge Aviation Airport,35.0828,-118.99797,Bakersfield
US-8587,heliport,Coalinga Regional Medical Center Heliport,36.15281,-120.33981,Coalinga
US-8689,heliport,Mills Peninsula Medical Center Helipad,37.591796,-122.383818,Burlingame
US-8690,heliport,Sutter Davis Hospital EMS Landing Site,38.561547,-121.770806,Davis
US-8693,heliport,2211 Michelson Helipad,33.67749,-117.85547,Irvine
US-8694,heliport,Lakeshore Towers B1 Helipad,33.68009,-117.85319,Irvine
US-8695,heliport,Lakeshore Towers III Helipad,33.68042,-117.85387,Irvine
US-8696,heliport,Kaiser Permanente Irvine Medical Center Heliport,33.65785,-117.77435,Irvine
US-8697,heliport,The Plaza Irvine 8000 Scholarship Helipad,33.66568,-117.85286,Irvine
US-8698,heliport,The Plaza Irvine 5000 Scholarship Helipad,33.66653,-117.85297,Irvine
US-8699,heliport,The Plaza Irvine 3000 Scholarship Helipad,33.66705,-117.85242,Irvine
US-8700,heliport,18100 Von Karman Helipad,33.67769,-117.85061,Irvine
US-8701,heliport,405 Rockefeller Helipad,33.67731,-117.84851,Irvine
US-8702,heliport,401 Rockefeller Helipad,33.67754,-117.84795,Irvine
US-8732,heliport,Los Angeles County Sheriff's Department Lester J White Search and Rescue Regional Training Facility Heliport,34.3684,-117.66012,Wrightwood
US-8962,heliport,Mercy Medical Center of Mount Shasta Heliport,41.318611,-122.320056,Mount Shasta
US-8968,heliport,Fort Irwin Heliport,35.266485,-116.686726,Fort Irwin
US-8975,heliport,Old Canal Helipad,40.490915,-122.639315,Igo
US-8990,closed,Sterks Ranch Airport,34.71522,-118.10208,Lancaster
US-9002,closed,Division Street Airport,34.72511,-118.12667,Lancaster
US-9018,heliport,Islip Canyon Helipad,34.19328,-117.86409,Glendora
US-9019,heliport,Williams Flat Helipad,34.233879,-117.798645,Azusa
US-9113,heliport,Santa Anita Dam Emergency Heliport,34.183925,-118.02049,Monrovia
US-9125,heliport,Borrego Medical Center Heliport,33.193678,-116.329669,Borrego Springs
US-9128,closed,Louisiana Pacific Mill Airport,40.98601,-121.62232,Burney
US-9129,closed,Machado Airfield,34.98433,-120.43071,Santa Maria
US-9130,heliport,USC Medical School Heliport,34.06202,-118.20508,Los Angeles
US-9131,heliport,USC Norris Cancer Center Heliport,34.06139,-118.20493,Los Angeles
US-9132,closed,Scripps Hospital East County Heliport,32.81108,-116.92102,El Cajon
US-9133,closed,Luebkeman Airport,33.8407,-118.01746,Buena Park
US-9134,heliport,Silver Strand Training Complex Heliport,32.59789,-117.131,Imperial Beach
US-9136,closed,AvAg Heliport,39.74715,-122.01617,Hamilton City
US-9137,closed,Newport Bay Airport,33.64806,-117.93505,Newport Beach
US-9138,closed,Lompoc Municipal Airport,34.64822,-120.46231,Lompoc
US-9140,small_airport,Hidden Valley Lake Airport,38.80757,-122.5901,Middletown
US-9141,closed,Charleston View Airport,35.96954,-115.85437,Tecopa
US-9145,heliport,Jerseydale Fire Station Heliport,37.54761,-119.8341,Mariposa
US-9146,heliport,Usona Forest Fire Station Heliport,37.46237,-119.78562,Mariposa
US-9149,heliport,Main Street Apartments Heliport,33.6852,-117.85101,Irvine
US-9150,heliport,1901 Main Street Heliport,33.68596,-117.85418,Irvine
US-9151,heliport,2040 Main Street Heliport,33.68281,-117.85248,Irvine
US-9152,heliport,2050 Main Street Heliport,33.6829,-117.8518,Irvine
US-9156,heliport,Weed Army Community Hospital Heliport,35.27247,-116.68029,Fort Irwin
US-9204,heliport,The Tower Burbank Heliport,34.15296,-118.34277,Burbank
US-9205,heliport,ABC Riverside Building Heliport,34.15506,-118.32418,Burbank
US-9206,heliport,Studio Plaza Heliport,34.15218,-118.33663,Burbank
US-9207,heliport,The Pointe Heliport,34.15648,-118.33119,Burbank
US-9208,heliport,500 North Central Avenue Heliport,34.15318,-118.25756,Glendale
US-9209,heliport,520 North Central Avenue Heliport,34.15372,-118.25763,Glendale
US-9210,heliport,Topa Financial Plaza Heliport,34.22835,-119.17445,Oxnard
US-9219,heliport,Santa Ynez Peak Heliport,34.52658,-119.98013,Goleta
US-9220,heliport,Balm Ridge Heliport,35.20621,-120.67627,San Luis Obispo
US-9266,closed,Grant Ranch Airport,33.22595,-116.97352,Valley Center
US-9267,heliport,USFS Day Ranch Heliport,38.27246,-119.2881,Bridgeport
US-9269,closed,R Ranch Airport,41.921677,-122.583125,Hornbrook
US-9270,closed,Bennett Airport,41.77387,-122.5997,Yreka
US-9271,closed,Gordon Field,33.26758,-117.01896,Valley Center
US-9272,small_airport,Lamascus Airport,36.01455,-121.15942,King City
US-9293,small_airport,Boron East Airfield,35.00558,-117.62601,Boron
US-9295,heliport,Mark Goodson Building Heliport,34.06991,-118.37512,Los Angeles
US-9296,heliport,Joseph Youngerman Building Heliport,34.072868,-118.374574,Los Angeles
US-9297,closed,Ventura Harbor Heliport,34.23979,-119.26222,Ventura
US-9298,closed,Adams Airport,36.7028,-119.74139,Fresno
US-9300,closed,Casitas Airport,34.40751,-119.31159,Ojai
US-9301,closed,USMC Port Hueneme Heliport,34.15774,-119.21052,Port Hueneme
US-9302,heliport,Millerton Fire Station Heliport,36.99227,-119.70889,Friant
US-9303,small_airport,Steele Airport,39.91457,-122.02347,Chico
US-9304,heliport,Buckeye Heliport,37.05248,-119.39205,Auberry
US-9305,closed,Burum Airport,35.8089,-119.13662,Richgrove
US-9306,heliport,Trinity Helibase Helitack 506,40.78711,-122.80441,Lewiston
US-9307,heliport,Beaver Glade Station Heliport,39.93347,-122.99445,Covelo
US-9364,closed,Los Angeles County Sheriff's Department Heliport,34.0378,-118.153999,Los Angeles
US-9415,closed,West Side Hospital Heliport,35.138949,-119.451463,Taft
US-9442,closed,Drew Medical Center Heliport,33.923302,-118.241997,Los Angeles
US-9443,closed,Northside Airpark,34.98830032,-120.4580002,Santa Maria
US-9444,closed,Boeing Seal Beach (Rooftop) Heliport,33.756779,-118.0854,Seal Beach
US-9445,closed,Ward Ranch Airport,33.413347,-116.843255,Aguanga
US-9447,closed,Parking Lot Heliport,32.593834,-117.084872,Chula Vista
US-9511,closed,Shingletown Airport,40.521955,-121.81705,Shingletown
US-9537,closed,Joe Gottlieb Field,35.368,-119.195,Bakersfield
US-9601,closed,Hunt Farms Airport,37.342701,-120.403999,Merced
US-9617,closed,Doctors Medical Center Heliport,37.953698,-122.337275,San Pablo
US-9632,closed,Palisades Ranch Airport,34.7122,-117.350999,Helendale
